Timestamp,Symbol,Price,Volume_24h,Change_24h,Bid_Price,Ask_Price,High_24h,Low_24h,Quote_Asset_Volume_24h,Number_of_Trades_24h
2024-10-03 12:00:03.613516,MATICUSDT,0.3794,20059818.77837,0.877,0.0,0.0,0.3857,0.3714,20059818.77837,113672.0
2024-10-03 12:00:03.613573,ATOMUSDT,4.378,12412394.82919,-2.819,4.378,4.379,4.584,4.274,12412394.82919,76942.0
2024-10-03 12:00:03.613634,TFUELUSDT,0.05934,2577367.55543,-1.199,0.05925,0.05929,0.06333,0.05813,2577367.55543,30109.0
2024-10-03 12:00:03.613698,ONEUSDT,0.01173,1647880.989473,-4.866,0.01172,0.01174,0.01246,0.0115,1647880.989473,16927.0
2024-10-03 12:00:03.613761,FTMUSDT,0.6119,95981715.8851,-11.728,0.612,0.6121,0.7199,0.5968,95981715.8851,481297.0
2024-10-03 12:00:03.613829,ALGOUSDT,0.1222,7094008.2339,-2.083,0.1222,0.1223,0.1253,0.1182,7094008.2339,98010.0
2024-10-03 12:00:03.613893,USDSBUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-03 12:00:03.613957,GTOUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-03 12:00:03.614021,ERDUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-03 12:00:03.614084,DOGEUSDT,0.10397,108119742.55544,-2.183,0.10396,0.10397,0.10771,0.10108,108119742.55544,405373.0
2024-10-03 12:00:03.614180,DUSKUSDT,0.1951,2238000.7109,-4.456,0.1951,0.1952,0.2076,0.19,2238000.7109,23612.0
2024-10-03 12:00:03.614250,ANKRUSDT,0.0251,2096010.126989,-4.708,0.0251,0.02511,0.02663,0.02469,2096010.126989,20928.0
2024-10-03 12:00:03.614321,WINUSDT,8.27e-05,625123.0639024,-3.725,8.26e-05,8.27e-05,8.64e-05,8.26e-05,625123.0639024,6822.0
2024-10-03 12:00:03.614388,COSUSDT,0.00666,5686825.2924215,-7.705,0.006658,0.006663,0.00741,0.006579,5686825.2924215,57000.0
2024-10-03 12:00:03.614454,NPXSUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-03 12:00:03.614521,COCOSUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-03 12:00:03.614587,MTLUSDT,0.897,1241178.4052,-5.876,0.896,0.898,0.961,0.877,1241178.4052,14590.0
2024-10-03 12:00:03.614655,TOMOUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-03 12:00:03.614725,PERLUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-03 12:00:03.614793,DENTUSDT,0.000803,936356.710492,-3.019,0.000803,0.000804,0.000849,0.000782,936356.710492,8011.0
2024-10-03 12:00:03.614862,MFTUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-03 12:00:03.614932,KEYUSDT,0.003628,7211067.27943,-22.923,0.003623,0.003628,0.004773,0.00355,7211067.27943,53940.0
2024-10-03 12:00:03.614999,STORMUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-03 12:00:03.615067,DOCKUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-03 12:00:03.615140,WANUSDT,0.1607,307678.3982,-3.888,0.1606,0.1607,0.1695,0.1594,307678.3982,9453.0
2024-10-03 12:00:03.615209,FUNUSDT,0.00313,555197.584439,-2.644,0.003126,0.00313,0.003255,0.003089,555197.584439,15417.0
2024-10-03 12:00:03.615278,CVCUSDT,0.1329,12142462.4414,2.309,0.1329,0.1331,0.1445,0.1277,12142462.4414,90986.0
2024-10-03 12:00:03.615350,CHZUSDT,0.0591,4304577.5939,-2.956,0.059,0.0591,0.0612,0.0577,4304577.5939,26911.0
2024-10-03 12:00:03.615420,BANDUSDT,1.077,1557028.7832,-3.147,1.077,1.078,1.151,1.054,1557028.7832,18594.0
2024-10-03 12:00:03.615494,BUSDUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-03 12:00:03.615571,BEAMUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-03 12:00:03.615641,XTZUSDT,0.635,1312052.2282,-4.079,0.634,0.635,0.668,0.626,1312052.2282,11258.0
2024-10-03 12:00:03.615716,RENUSDT,0.03414,614267.29346,-2.652,0.03415,0.03417,0.03545,0.033,614267.29346,10872.0
2024-10-03 12:00:03.615790,RVNUSDT,0.01592,1361316.718853,-4.154,0.0159,0.01592,0.01695,0.01571,1361316.718853,14633.0
2024-10-03 12:00:03.615865,HCUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-03 12:00:03.615941,HBARUSDT,0.0507,14405692.6625,-4.699,0.0507,0.0508,0.0536,0.0501,14405692.6625,102945.0
2024-10-03 12:00:03.616015,NKNUSDT,0.0675,775806.4522,-3.433,0.0675,0.0676,0.0712,0.0657,775806.4522,6609.0
2024-10-03 12:00:03.616089,STXUSDT,1.77,34761069.3471,0.454,1.77,1.771,1.89,1.663,34761069.3471,146008.0
2024-10-03 12:00:03.616164,KAVAUSDT,0.3117,6565432.91025,-6.816,0.3117,0.3118,0.338,0.3071,6565432.91025,47358.0
2024-10-03 12:00:03.616237,ARPAUSDT,0.03773,1750278.772907,-5.486,0.03769,0.03772,0.04051,0.03699,1750278.772907,18285.0
2024-10-03 12:00:03.616320,IOTXUSDT,0.03608,3349373.84397,-8.912,0.03608,0.0361,0.03978,0.03521,3349373.84397,39705.0
2024-10-03 12:00:03.616397,RLCUSDT,1.384,1367953.7723,-5.722,1.383,1.385,1.476,1.336,1367953.7723,20027.0
2024-10-03 12:00:03.616473,MCOUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-03 12:00:03.616546,CTXCUSDT,0.1517,981230.2665,-2.066,0.1514,0.1516,0.157,0.1485,981230.2665,16732.0
2024-10-03 12:00:03.616629,BCHUSDT,314.2,13052288.3809,-1.195,314.2,314.3,322.9,307.8,13052288.3809,87018.0
2024-10-03 12:00:03.616709,TROYUSDT,0.001302,1855710.16975,-4.755,0.0013,0.001302,0.00137,0.001237,1855710.16975,21497.0
2024-10-03 12:00:03.616789,VITEUSDT,0.01397,5886688.497554,-29.337,0.01395,0.01397,0.01993,0.01305,5886688.497554,51281.0
2024-10-03 12:00:03.616868,FTTUSDT,2.0311,26008655.892061,-5.963,2.0311,2.0317,2.2199,1.9057,26008655.892061,147506.0
2024-10-03 12:00:03.616947,BUSDTRY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-03 12:00:03.617026,USDTTRY,34.3,4833562730.23,-0.087,34.29,34.3,34.4,34.21,4833562730.23,137449.0
2024-10-03 12:00:03.617108,USDTRUB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-03 12:00:03.617192,EURUSDT,1.1038,32496573.47449,-0.208,1.1037,1.1038,1.1063,1.1019,32496573.47449,47467.0
2024-10-03 12:00:03.617272,OGNUSDT,0.0779,1512006.9847,-5.116,0.0779,0.078,0.083,0.0761,1512006.9847,10874.0
2024-10-03 12:00:03.617350,DREPUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-03 12:00:03.617427,BULLUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-03 12:00:03.617506,BEARUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-03 12:00:03.617585,ETHBULLUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-03 12:00:03.617662,ETHBEARUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-03 12:00:03.617747,TCTUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-03 12:00:03.617829,WRXUSDT,0.1131,242819.53012,-2.247,0.1129,0.1131,0.1175,0.111,242819.53012,10564.0
2024-10-03 12:00:03.617917,BTSUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-03 12:00:03.618007,LSKUSDT,0.762,1170581.5781,-5.342,0.761,0.762,0.812,0.755,1170581.5781,15501.0
2024-10-03 12:00:03.618094,BNTUSDT,0.459,856180.81063,-3.531,0.459,0.4591,0.4801,0.4479,856180.81063,15219.0
2024-10-03 12:00:03.618577,LTOUSDT,0.1148,2776750.1596,-5.202,0.1146,0.1147,0.1275,0.1141,2776750.1596,27172.0
2024-10-03 12:00:03.618682,EOSBULLUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-03 12:00:03.618779,EOSBEARUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-03 12:00:03.618861,XRPBULLUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-03 12:00:03.618947,XRPBEARUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-03 12:00:03.619037,STRATUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-03 12:00:03.619120,AIONUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-03 12:00:03.619207,MBLUSDT,0.00259,2289730.537038,-1.894,0.002588,0.00259,0.002674,0.002544,2289730.537038,48510.0
2024-10-03 12:00:03.619299,COTIUSDT,0.0975,4476371.84962,-5.779,0.0975,0.09756,0.10467,0.09418,4476371.84962,53848.0
2024-10-03 12:00:03.619472,BNBBULLUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-03 12:00:03.619587,BNBBEARUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-03 12:00:03.619660,STPTUSDT,0.0422,776141.74168,-2.495,0.0422,0.04221,0.04402,0.04193,776141.74168,62046.0
2024-10-03 12:00:03.619729,USDTZAR,17.8,8022685.22,0.565,17.79,17.8,17.8,17.65,8022685.22,4179.0
2024-10-03 12:00:03.619812,WTCUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-03 12:00:03.619881,DATAUSDT,0.03598,2393618.524598,-2.387,0.03597,0.03601,0.03838,0.03472,2393618.524598,23861.0
2024-10-03 12:00:03.619948,XZCUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-03 12:00:03.620024,SOLUSDT,136.83,595755082.45764,-6.364,136.83,136.84,148.4,135.25,595755082.45764,2548541.0
2024-10-03 12:00:03.620090,USDTIDRT,15490.0,12093733369.0,1.189,15476.0,15489.0,15490.0,15274.0,12093733369.0,677.0
2024-10-03 12:00:03.620156,CTSIUSDT,0.119,1291912.6244,-4.571,0.119,0.1191,0.126,0.1168,1291912.6244,11876.0
2024-10-03 12:00:03.620222,HIVEUSDT,0.1807,948685.426,-2.271,0.1804,0.1806,0.19,0.1771,948685.426,14280.0
2024-10-03 12:00:03.620292,CHRUSDT,0.1684,2573548.9105,-4.535,0.1683,0.1685,0.1784,0.1631,2573548.9105,18517.0
2024-10-03 12:00:03.620357,BTCUPUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-03 12:00:03.620421,BTCDOWNUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-03 12:00:03.620520,GXSUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-03 12:00:03.620585,ARDRUSDT,0.07305,1602861.99291,-0.747,0.073,0.07301,0.07929,0.07171,1602861.99291,42343.0
2024-10-03 12:00:03.620650,LENDUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-03 12:00:03.620718,MDTUSDT,0.04246,787325.06476,-5.011,0.04237,0.04245,0.04586,0.04239,787325.06476,11090.0
2024-10-03 12:00:03.620783,STMXUSDT,0.005547,3537927.129862,-3.413,0.005545,0.005549,0.005846,0.005447,3537927.129862,35071.0
2024-10-03 12:00:03.620851,KNCUSDT,0.4249,3063963.10113,-3.977,0.4248,0.425,0.448,0.4161,3063963.10113,34670.0
2024-10-03 12:00:03.620919,REPUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-03 12:00:03.620987,LRCUSDT,0.1144,2676827.2385,-4.667,0.1143,0.1145,0.133,0.1121,2676827.2385,16467.0
2024-10-03 12:00:03.621060,PNTUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-03 12:00:03.621134,USDTUAH,43.73,10920345.05,-0.794,43.68,43.76,44.55,43.6,10920345.05,2645.0
2024-10-03 12:00:03.621201,COMPUSDT,41.65,3417060.93175,-3.072,41.65,41.67,43.28,40.61,3417060.93175,18213.0
2024-10-03 12:00:03.621268,USDTBIDR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-03 12:00:03.621335,BKRWUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-03 12:00:03.621403,SCUSDT,0.004389,1547205.464793,-2.618,0.004389,0.004391,0.004595,0.004319,1547205.464793,23858.0
2024-10-03 12:00:03.621476,ZENUSDT,7.27,1331250.4985,-2.547,7.26,7.27,7.57,7.08,1331250.4985,9848.0
2024-10-03 12:00:03.621546,SNXUSDT,1.33,3867442.5307,-6.007,1.33,1.331,1.421,1.307,3867442.5307,25091.0
2024-10-03 12:00:03.621616,ETHUPUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-03 12:00:03.621688,ETHDOWNUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-03 12:00:03.621754,ADAUPUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-03 12:00:03.621821,ADADOWNUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-03 12:00:03.621887,LINKUPUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-03 12:00:03.621952,LINKDOWNUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-03 12:00:03.622020,VTHOUSDT,0.001851,1593174.14467,-8.276,0.00185,0.001851,0.002022,0.001846,1593174.14467,21892.0
2024-10-03 12:00:03.622091,DGBUSDT,0.00617,579051.851258,-4.489,0.00617,0.00618,0.00647,0.00606,579051.851258,8707.0
2024-10-03 12:00:03.622172,GBPUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-03 12:00:03.622244,SXPUSDT,0.2347,6020944.56179,2.893,0.2345,0.2347,0.2409,0.2162,6020944.56179,53469.0
2024-10-03 12:00:03.622315,MKRUSDT,1435.0,13040403.1061,-3.949,1434.0,1435.0,1507.0,1409.0,13040403.1061,33748.0
2024-10-03 12:00:03.622387,DAIUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-03 12:00:03.622463,DCRUSDT,11.38,369244.34819,-0.871,11.37,11.38,11.67,11.14,369244.34819,10620.0
2024-10-03 12:00:03.622531,STORJUSDT,0.3662,2047726.2193,-3.199,0.3664,0.3665,0.3923,0.3579,2047726.2193,21274.0
2024-10-03 12:00:03.622601,BNBUPUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-03 12:00:03.622724,BNBDOWNUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-03 12:00:03.622802,XTZUPUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-03 12:00:03.622890,XTZDOWNUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-03 12:00:03.622991,USDTBKRW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-03 12:00:03.623081,MANAUSDT,0.2725,3493911.1326,-3.506,0.2726,0.2727,0.2845,0.2688,3493911.1326,24529.0
2024-10-03 12:00:03.623158,AUDUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-03 12:00:03.623234,YFIUSDT,4861.0,1955628.44438,-1.778,4859.0,4861.0,5005.0,4807.0,1955628.44438,13759.0
2024-10-03 12:00:03.623315,BALUSDT,1.884,2357673.68441,-9.029,1.883,1.885,2.157,1.867,2357673.68441,20625.0
2024-10-03 12:00:03.623391,BLZUSDT,0.1271,7972604.1666,4.782,0.127,0.1272,0.1353,0.1112,7972604.1666,70353.0
2024-10-03 12:00:03.623464,IRISUSDT,0.01428,2401217.666514,-0.349,0.01426,0.01428,0.01574,0.01409,2401217.666514,39967.0
2024-10-03 12:00:03.623538,KMDUSDT,0.2367,410095.5737,-1.252,0.2366,0.2367,0.245,0.2312,410095.5737,12333.0
2024-10-03 12:00:03.623617,USDTDAI,0.9997,8254594.12216,0.0,0.9997,0.9998,1.0005,0.99,8254594.12216,6852.0
2024-10-03 12:00:03.623693,JSTUSDT,0.02826,1481852.2029,-1.807,0.02826,0.02829,0.02917,0.02824,1481852.2029,7972.0
2024-10-03 12:00:03.623773,SRMUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-03 12:00:03.623868,ANTUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-03 12:00:03.623962,CRVUSDT,0.2521,20043175.5705,-2.059,0.252,0.2521,0.2602,0.2457,20043175.5705,105974.0
2024-10-03 12:00:03.624037,SANDUSDT,0.2413,3883770.4641,-3.325,0.2413,0.2414,0.2521,0.2361,3883770.4641,23412.0
2024-10-03 12:00:03.624110,OCEANUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-03 12:00:03.624194,NMRUSDT,13.77,1098020.7287,-5.1,13.76,13.78,14.65,13.46,1098020.7287,9097.0
2024-10-03 12:00:03.624273,DOTUSDT,4.041,19489185.48531,-2.58,4.04,4.041,4.2,4.002,19489185.48531,101094.0
2024-10-03 12:00:03.624350,LUNAUSDT,0.3548,8346823.736661,-7.508,0.3548,0.355,0.3864,0.3448,8346823.736661,44726.0
2024-10-03 12:00:03.624444,RSRUSDT,0.006195,4796344.4157508,-3.774,0.006195,0.006198,0.006666,0.006036,4796344.4157508,36782.0
2024-10-03 12:00:03.624523,PAXGUSDT,2656.0,3624390.3077,0.0,2655.0,2656.0,2677.0,2649.0,3624390.3077,25268.0
2024-10-03 12:00:03.624602,WNXMUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-03 12:00:03.624685,TRBUSDT,59.36,5705540.74889,-2.513,59.35,59.37,62.11,57.77,5705540.74889,41050.0
2024-10-03 12:00:03.624769,BZRXUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-03 12:00:03.624848,SUSHIUSDT,0.691,4608619.3996,-4.558,0.69,0.691,0.739,0.674,4608619.3996,34707.0
2024-10-03 12:00:03.624929,YFIIUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-03 12:00:03.625012,KSMUSDT,17.71,1706497.13032,-4.785,17.71,17.72,18.7,17.42,1706497.13032,14403.0
2024-10-03 12:00:03.625093,EGLDUSDT,24.47,4565885.0497,-3.089,24.47,24.48,25.45,23.94,4565885.0497,28833.0
2024-10-03 12:00:03.625178,DIAUSDT,0.6652,28169336.84013,-18.2,0.665,0.6652,0.853,0.63,28169336.84013,250752.0
2024-10-03 12:00:03.625265,RUNEUSDT,4.562,73230594.4598,-3.694,4.563,4.564,4.857,4.429,73230594.4598,353706.0
2024-10-03 12:00:03.625350,FIOUSDT,0.03394,6305542.9994,-2.806,0.03394,0.03396,0.03608,0.03298,6305542.9994,58403.0
2024-10-03 12:00:03.625436,UMAUSDT,2.821,12620467.8674,0.0,2.82,2.821,3.099,2.705,12620467.8674,70701.0
2024-10-03 12:00:03.625516,EOSUPUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-03 12:00:03.625595,EOSDOWNUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-03 12:00:03.625677,TRXUPUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-03 12:00:03.625757,TRXDOWNUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-03 12:00:03.625837,XRPUPUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-03 12:00:03.625921,XRPDOWNUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-03 12:00:03.626000,DOTUPUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-03 12:00:03.626084,DOTDOWNUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-03 12:00:03.626170,USDTNGN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-03 12:00:03.626257,BELUSDT,0.4874,1598353.56178,-6.143,0.4872,0.4876,0.5285,0.4757,1598353.56178,17407.0
2024-10-03 12:00:03.626342,WINGUSDT,4.351,1878294.05069,-1.181,4.35,4.351,4.446,4.343,1878294.05069,9188.0
